date,r,c,y
2025-02-07,566,999,0
2025-02-07,575,992,0
2025-02-07,537,1046,0
2025-02-07,543,1046,0
2025-02-07,545,1044,0
2025-02-07,554,1049,0
2025-02-07,569,1083,0
2025-02-07,523,1091,0
2025-02-07,543,1088,0
2025-02-07,547,1120,0
2025-02-07,557,1142,0
2025-02-07,572,1105,0
2025-02-07,572,1125,0
2025-02-07,574,1111,0
2025-02-07,551,1157,0
2025-02-07,553,1166,0
2025-02-07,587,859,0
2025-02-07,635,875,0
2025-02-07,639,872,1
2025-02-07,587,944,0
2025-02-07,616,952,0
2025-02-07,619,906,0
2025-02-07,622,898,0
2025-02-07,625,919,0
2025-02-07,627,905,0
2025-02-07,637,927,0
2025-02-07,577,1019,0
2025-02-07,588,1013,0
2025-02-07,596,992,0
2025-02-07,606,1010,0
2025-02-07,608,1013,0
2025-02-07,611,975,0
2025-02-07,621,976,0
2025-02-07,622,1009,0
2025-02-07,627,1021,0
2025-02-07,628,1008,0
2025-02-07,629,966,0
2025-02-07,632,983,0
2025-02-07,639,988,0
2025-02-07,639,1001,0
2025-02-07,576,1077,0
2025-02-07,580,1074,0
2025-02-07,584,1050,0
2025-02-07,587,1027,0
2025-02-07,592,1053,0
2025-02-07,607,1060,0
2025-02-07,608,1072,0
2025-02-07,612,1028,0
2025-02-07,612,1038,0
2025-02-07,617,1065,0
2025-02-07,620,1038,0
2025-02-07,622,1027,0
2025-02-07,633,1032,0
2025-02-07,582,1113,0
2025-02-07,600,1101,0
2025-02-07,602,1104,0
2025-02-07,614,1089,0
2025-02-07,630,1124,0
2025-02-07,638,1090,0
2025-02-07,640,872,1
2025-02-07,645,889,0
2025-02-07,654,883,0
2025-02-07,673,884,0
2025-02-07,691,893,0
2025-02-07,652,916,0
2025-02-07,658,921,0
2025-02-07,665,954,0
2025-02-07,670,911,0
2025-02-07,672,935,0
2025-02-07,676,939,0
2025-02-07,678,934,0
2025-02-07,683,934,0
2025-02-07,687,912,0
2025-02-07,702,929,0
2025-02-07,702,930,0
2025-02-07,642,983,0
2025-02-07,651,981,0
2025-02-07,676,991,0
2025-02-07,676,1017,0
2025-02-07,679,985,0
2025-02-07,683,1013,0
2025-02-07,692,1019,0
2025-02-07,695,985,0
2025-02-07,703,968,0
2025-02-07,642,1036,0
2025-02-07,652,1031,0
2025-02-07,652,1033,0
2025-02-07,666,1069,0
2025-02-07,679,1048,0
2025-02-07,683,1069,0
2025-02-07,684,1034,0
2025-02-07,700,1046,0
2025-02-07,640,1129,0
2025-02-07,665,1115,0
2025-02-07,670,1102,0
2025-02-07,681,1101,0
2025-02-07,686,1099,0
2025-02-07,704,904,0
2025-02-07,705,915,0
2025-02-07,705,928,0
2025-02-07,705,938,0
2025-02-07,706,937,0
2025-02-07,708,910,0
2025-02-07,717,918,0
2025-02-07,721,948,0
2025-02-07,729,929,0
2025-02-07,738,948,0
2025-02-07,710,1020,0
2025-02-07,711,1017,0
2025-02-07,717,963,0
2025-02-07,722,1017,0
2025-02-07,732,1004,0
2025-02-07,733,1023,0
2025-02-07,739,995,0
2025-02-07,746,991,0
2025-02-07,748,993,0
2025-02-07,753,975,0
2025-02-07,754,975,0
2025-02-07,754,996,0
2025-02-07,760,1017,0
2025-02-07,764,1007,0
2025-02-07,711,1046,0
2025-02-07,711,1069,0
2025-02-07,734,1065,0
2025-02-07,736,1048,0
2025-02-07,737,1064,0
2025-02-07,744,1035,0
2025-02-07,751,1027,0
2025-02-07,763,1042,0
2025-02-07,763,1060,0
2025-02-07,753,1094,0
2025-02-07,764,1116,0
2025-02-07,770,944,0
2025-02-07,791,984,0
2025-02-07,799,1011,0
2025-02-07,802,1011,0
2025-02-07,768,1080,0
2025-02-07,779,1049,0
2025-02-07,783,1028,0
2025-02-07,783,1041,0
2025-02-07,791,1031,0
2025-02-07,793,1040,0
2025-02-07,796,1087,0
2025-02-07,800,1029,0
2025-02-07,806,1086,0
2025-02-07,827,1054,0
2025-02-07,769,1095,0
2025-02-07,786,1102,0
2025-02-07,790,1112,0
2025-02-12,51,335,0
2025-02-12,53,368,0
2025-02-12,59,359,0
2025-02-12,76,313,0
2025-02-12,83,313,0
2025-02-12,84,310,0
2025-02-12,94,344,0
2025-02-12,105,373,0
2025-02-12,111,375,0
2025-02-12,115,331,0
2025-02-12,117,381,0
2025-02-12,118,349,0
2025-02-12,120,329,0
2025-02-12,90,391,0
2025-02-12,105,430,0
2025-02-12,111,396,0
2025-02-12,125,408,0
2025-02-12,108,508,0
2025-02-12,109,463,0
2025-02-12,116,455,0
2025-02-12,116,503,0
2025-02-12,126,470,0
2025-02-12,116,518,0
2025-02-12,86,690,0
2025-02-12,89,675,0
2025-02-12,95,701,0
2025-02-12,102,654,0
2025-02-12,107,690,0
2025-02-12,123,656,0
2025-02-12,123,671,0
2025-02-12,124,660,0
2025-02-12,125,681,0
2025-02-12,96,708,0
2025-02-12,131,374,0
2025-02-12,146,357,0
2025-02-12,148,378,0
2025-02-12,159,376,0
2025-02-12,163,364,0
2025-02-12,167,381,0
2025-02-12,184,363,0
2025-02-12,186,376,0
2025-02-12,188,357,0
2025-02-12,190,369,0
2025-02-12,130,421,0
2025-02-12,133,389,0
2025-02-12,147,408,0
2025-02-12,149,426,0
2025-02-12,152,394,0
2025-02-12,161,422,0
2025-02-12,165,396,0
2025-02-12,173,420,0
2025-02-12,182,411,0
2025-02-12,184,414,0
2025-02-12,128,462,0
2025-02-12,130,476,0
2025-02-12,143,450,0
2025-02-12,148,469,0
2025-02-12,159,476,0
2025-02-12,160,484,0
2025-02-12,161,496,0
2025-02-12,165,466,0
2025-02-12,165,488,0
2025-02-12,172,452,0
2025-02-12,173,465,0
2025-02-12,175,468,0
2025-02-12,182,483,0
2025-02-12,134,570,0
2025-02-12,137,514,0
2025-02-12,140,546,0
2025-02-12,142,537,0
2025-02-12,151,522,0
2025-02-12,151,570,0
2025-02-12,164,538,0
2025-02-12,166,564,0
2025-02-12,179,560,0
2025-02-12,186,550,0
2025-02-12,189,558,0
2025-02-12,190,539,0
2025-02-12,191,559,0
2025-02-12,135,579,0
2025-02-12,145,633,0
2025-02-12,148,630,0
2025-02-12,161,592,0
2025-02-12,173,607,0
2025-02-12,173,626,0
2025-02-12,176,604,0
2025-02-12,182,606,0
2025-02-12,183,612,0
2025-02-12,184,589,0
2025-02-12,140,698,0
2025-02-12,141,661,0
2025-02-12,157,663,0
2025-02-12,181,662,0
2025-02-12,178,732,0
2025-02-12,188,710,0
2025-02-12,193,379,0
2025-02-12,195,363,0
2025-02-12,223,375,0
2025-02-12,228,383,0
2025-02-12,234,366,0
2025-02-12,202,431,0
2025-02-12,209,390,0
2025-02-12,220,393,0
2025-02-12,195,471,0
2025-02-12,200,487,0
2025-02-12,205,490,0
2025-02-12,206,498,0
2025-02-12,223,511,0
2025-02-12,224,511,0
2025-02-12,196,534,0
2025-02-12,200,512,0
2025-02-12,201,539,0
2025-02-12,210,555,0
2025-02-12,215,568,0
2025-02-12,222,520,0
2025-02-12,234,560,0
2025-02-12,243,558,0
2025-02-12,195,612,0
2025-02-12,196,605,0
2025-02-12,200,630,0
2025-02-12,200,639,0
2025-02-12,203,637,0
2025-02-12,204,614,0
2025-02-12,209,602,0
2025-02-12,209,615,0
2025-02-12,214,625,0
2025-02-12,215,625,0
2025-02-12,223,620,0
2025-02-12,226,605,0
2025-02-12,228,607,0
2025-02-12,232,590,0
2025-02-12,253,604,0
2025-02-12,255,600,0
2025-02-12,203,677,0
2025-02-12,207,703,0
2025-02-12,225,697,0
2025-02-12,229,694,0
2025-02-12,233,675,0
2025-02-12,235,641,0
2025-02-12,198,714,0
2025-02-12,201,715,0
2025-02-12,264,560,0
2025-02-12,271,565,0
2025-02-12,307,574,0
2025-02-12,308,553,0
2025-02-12,311,548,0
2025-02-12,260,583,0
2025-02-12,260,584,0
2025-02-12,261,612,0
2025-02-12,265,587,0
2025-02-12,269,618,0
2025-02-12,272,597,0
2025-02-12,276,625,0
2025-02-12,287,577,0
2025-02-12,301,581,0
2025-02-12,305,616,0
2025-02-12,312,583,0
2025-02-12,312,595,0
2025-02-12,312,597,0
2025-02-12,313,622,0
2025-02-12,279,654,0
2025-02-12,281,687,0
2025-02-12,287,671,0
2025-02-12,291,673,0
2025-02-12,293,652,0
2025-02-12,302,691,0
2025-02-12,307,697,0
2025-02-12,315,675,0
2025-02-12,316,670,0
2025-02-12,318,683,0
2025-02-12,319,684,0
2025-02-12,273,733,0
2025-02-12,294,735,0
2025-02-12,302,723,0
2025-02-12,303,724,0
2025-02-12,307,751,0
2025-02-12,313,759,0
2025-02-12,314,721,0
2025-02-12,300,773,0
2025-02-12,330,566,0
2025-02-12,337,559,0
2025-02-12,348,574,0
2025-02-12,320,634,0
2025-02-12,321,590,0
2025-02-12,335,627,0
2025-02-12,347,589,0
2025-02-12,350,587,0
2025-02-12,325,711,0
2025-02-12,327,719,0
2025-02-12,328,724,0
2025-02-12,334,750,0
2025-02-12,341,745,0
2025-02-12,343,743,0
2025-02-12,346,738,0
2025-02-12,361,737,0
2025-02-12,369,751,0
2025-02-12,370,704,0
2025-02-12,379,718,0
2025-02-12,380,706,0
2025-02-12,383,711,0
2025-02-12,387,714,0
2025-02-12,389,709,0
2025-02-12,429,719,0
2025-02-12,418,778,0
2025-02-12,432,780,0
2025-02-12,432,800,0
2025-02-12,447,777,0
2025-02-12,461,772,0
2025-02-12,478,786,0
2025-02-12,478,807,0
2025-02-12,482,784,0
2025-02-12,486,783,0
2025-02-12,494,788,1
2025-02-12,494,811,0
2025-02-12,503,830,0
2025-02-12,468,844,0
2025-02-12,478,863,0
2025-02-12,483,853,0
2025-02-12,487,878,0
2025-02-12,493,850,0
2025-02-12,504,873,0
2025-02-12,505,844,0
2025-02-12,507,904,0
2025-02-12,515,812,0
2025-02-12,551,829,0
2025-02-12,527,854,0
2025-02-12,539,882,0
2025-02-12,540,847,0
2025-02-12,549,842,0
2025-02-12,555,875,0
2025-02-12,565,846,0
2025-02-12,566,879,0
2025-02-12,529,912,0
2025-02-12,529,931,0
2025-02-12,534,907,0
2025-02-12,551,959,0
2025-02-12,557,923,0
2025-02-12,568,927,0
2025-02-12,570,949,0
2025-02-12,554,984,0
2025-02-12,556,965,0
2025-02-12,533,1077,0
2025-02-12,547,1035,0
2025-02-12,549,1054,0
2025-02-12,563,1073,0
2025-02-12,563,1074,0
2025-02-12,564,1065,0
2025-02-12,570,1055,0
2025-02-12,573,1030,0
2025-02-12,538,1093,0
2025-02-12,551,1124,0
2025-02-12,552,1146,0
2025-02-12,561,1107,0
2025-02-12,561,1127,0
2025-02-12,565,1106,0
2025-02-12,573,1130,0
2025-02-12,534,1157,0
2025-02-12,540,1166,0
2025-02-12,548,1172,0
2025-02-12,564,1163,0
2025-02-12,583,883,0
2025-02-12,584,849,1
2025-02-12,584,850,1
2025-02-12,584,852,1
2025-02-12,589,852,0
2025-02-12,600,887,0
2025-02-12,601,871,0
2025-02-12,624,886,0
2025-02-12,634,872,1
2025-02-12,634,891,0
2025-02-12,635,873,1
2025-02-12,637,873,1
2025-02-12,637,874,1
2025-02-12,638,872,1
2025-02-12,582,916,0
2025-02-12,597,934,0
2025-02-12,610,938,0
2025-02-12,610,943,0
2025-02-12,616,936,0
2025-02-12,620,944,0
2025-02-12,623,909,0
2025-02-12,627,914,0
2025-02-12,629,916,0
2025-02-12,633,921,0
2025-02-12,635,923,0
2025-02-12,587,970,0
2025-02-12,606,1010,0
2025-02-12,614,1006,0
2025-02-12,615,964,0
2025-02-12,620,961,0
2025-02-12,621,976,0
2025-02-12,621,992,0
2025-02-12,635,1008,0
2025-02-12,637,976,0
2025-02-12,581,1058,0
2025-02-12,582,1079,0
2025-02-12,593,1043,0
2025-02-12,601,1071,0
2025-02-12,614,1076,0
2025-02-12,615,1047,0
2025-02-12,617,1064,0
2025-02-12,623,1036,0
2025-02-12,625,1067,0
2025-02-12,632,1055,0
2025-02-12,637,1042,0
2025-02-12,637,1070,0
2025-02-12,579,1114,0
2025-02-12,588,1117,0
2025-02-12,610,1102,0
2025-02-12,625,1122,0
2025-02-12,637,1115,0
2025-02-12,642,895,0
2025-02-12,663,876,1
2025-02-12,663,878,1
2025-02-12,665,874,1
2025-02-12,665,875,1
2025-02-12,665,876,1
2025-02-12,665,878,1
2025-02-12,665,879,1
2025-02-12,666,875,1
2025-02-12,666,876,1
2025-02-12,666,877,1
2025-02-12,666,879,1
2025-02-12,667,877,1
2025-02-12,668,873,1
2025-02-12,668,876,1
2025-02-12,669,875,1
2025-02-12,670,874,1
2025-02-12,687,887,1
2025-02-12,687,889,1
2025-02-12,687,891,1
2025-02-12,688,891,1
2025-02-12,689,890,1
2025-02-12,689,892,1
2025-02-12,690,890,1
2025-02-12,690,891,1
2025-02-12,691,887,1
2025-02-12,692,887,1
2025-02-12,692,893,1
2025-02-12,693,893,1
2025-02-12,693,895,1
2025-02-12,694,892,1
2025-02-12,694,894,1
2025-02-12,695,895,1
2025-02-12,696,893,1
2025-02-12,697,890,1
2025-02-12,697,893,1
2025-02-12,698,890,1
2025-02-12,698,892,1
2025-02-12,699,891,1
2025-02-12,699,892,1
2025-02-12,699,894,1
2025-02-12,700,892,1
2025-02-12,701,892,1
2025-02-12,701,895,1
2025-02-12,702,891,1
2025-02-12,702,892,1
2025-02-12,702,895,1
2025-02-12,703,894,1
2025-02-12,644,919,0
2025-02-12,645,912,0
2025-02-12,650,947,0
2025-02-12,651,901,0
2025-02-12,660,917,0
2025-02-12,663,931,0
2025-02-12,664,939,0
2025-02-12,668,901,0
2025-02-12,669,934,0
2025-02-12,670,918,1
2025-02-12,670,919,1
2025-02-12,671,918,1
2025-02-12,671,952,0
2025-02-12,672,916,1
2025-02-12,672,918,1
2025-02-12,672,919,1
2025-02-12,672,920,1
2025-02-12,672,923,1
2025-02-12,672,924,1
2025-02-12,672,925,1
2025-02-12,672,926,1
2025-02-12,673,916,1
2025-02-12,673,919,1
2025-02-12,673,921,1
2025-02-12,673,923,1
2025-02-12,673,924,1
2025-02-12,674,917,1
2025-02-12,674,919,1
2025-02-12,674,920,1
2025-02-12,674,924,1
2025-02-12,674,927,1
2025-02-12,675,917,1
2025-02-12,675,919,1
2025-02-12,675,920,1
2025-02-12,675,927,1
2025-02-12,675,929,1
2025-02-12,676,914,1
2025-02-12,676,918,1
2025-02-12,676,922,1
2025-02-12,676,924,1
2025-02-12,676,925,1
2025-02-12,676,927,1
2025-02-12,676,928,1
2025-02-12,676,929,1
2025-02-12,676,931,1
2025-02-12,677,918,1
2025-02-12,677,919,1
2025-02-12,677,921,1
2025-02-12,677,923,1
2025-02-12,677,924,1
2025-02-12,677,925,1
2025-02-12,677,927,1
2025-02-12,677,928,1
2025-02-12,677,931,1
2025-02-12,678,917,1
2025-02-12,678,919,1
2025-02-12,678,927,1
2025-02-12,678,929,1
2025-02-12,678,935,1
2025-02-12,679,917,1
2025-02-12,679,918,1
2025-02-12,679,920,1
2025-02-12,679,922,1
2025-02-12,679,925,1
2025-02-12,679,930,1
2025-02-12,679,931,1
2025-02-12,679,933,1
2025-02-12,680,925,1
2025-02-12,680,927,1
2025-02-12,680,928,1
2025-02-12,680,929,1
2025-02-12,680,930,1
2025-02-12,680,937,1
2025-02-12,681,916,1
2025-02-12,681,918,1
2025-02-12,681,919,1
2025-02-12,681,923,1
2025-02-12,681,924,1
2025-02-12,681,927,1
2025-02-12,681,928,1
2025-02-12,681,934,1
2025-02-12,681,935,1
2025-02-12,682,921,1
2025-02-12,682,923,1
2025-02-12,682,925,1
2025-02-12,682,927,1
2025-02-12,682,929,1
2025-02-12,682,930,1
2025-02-12,682,931,1
2025-02-12,682,934,1
2025-02-12,682,935,1
2025-02-12,682,936,1
2025-02-12,682,937,1
2025-02-12,683,925,1
2025-02-12,683,926,1
2025-02-12,683,930,1
2025-02-12,683,933,1
2025-02-12,683,935,1
2025-02-12,684,929,1
2025-02-12,685,931,1
2025-02-12,685,932,1
2025-02-12,685,933,1
2025-02-12,685,936,1
2025-02-12,685,939,1
2025-02-12,686,934,1
2025-02-12,686,935,1
2025-02-12,686,937,1
2025-02-12,686,939,1
2025-02-12,687,937,1
2025-02-12,687,939,1
2025-02-12,687,942,1
2025-02-12,687,943,1
2025-02-12,687,945,1
2025-02-12,688,910,0
2025-02-12,688,936,1
2025-02-12,688,937,1
2025-02-12,688,938,1
2025-02-12,688,942,1
2025-02-12,688,944,1
2025-02-12,689,937,1
2025-02-12,689,940,1
2025-02-12,689,941,1
2025-02-12,689,944,1
2025-02-12,690,939,1
2025-02-12,690,940,1
2025-02-12,690,945,1
2025-02-12,700,940,0
2025-02-12,640,1001,0
2025-02-12,644,1006,0
2025-02-12,649,975,0
2025-02-12,649,1018,0
2025-02-12,652,998,0
2025-02-12,653,1003,0
2025-02-12,659,1010,0
2025-02-12,676,972,0
2025-02-12,677,966,0
2025-02-12,678,967,0
2025-02-12,680,998,0
2025-02-12,683,1014,0
2025-02-12,688,967,0
2025-02-12,690,981,0
2025-02-12,693,961,0
2025-02-12,694,972,0
2025-02-12,694,979,0
2025-02-12,640,1063,0
2025-02-12,650,1057,0
2025-02-12,657,1032,0
2025-02-12,658,1044,0
2025-02-12,660,1033,0
2025-02-12,672,1029,0
2025-02-12,681,1054,0
2025-02-12,694,1067,0
2025-02-12,700,1056,0
2025-02-12,640,1131,0
2025-02-12,641,1124,0
2025-02-12,649,1088,0
2025-02-12,651,1106,0
2025-02-12,668,1100,0
2025-02-12,669,1117,0
2025-02-12,674,1092,0
2025-02-12,687,1127,0
2025-02-12,705,893,1
2025-02-12,705,894,1
2025-02-12,706,894,1
2025-02-12,706,895,1
2025-02-12,705,896,1
2025-02-12,705,912,0
2025-02-12,705,925,0
2025-02-12,706,899,1
2025-02-12,706,901,1
2025-02-12,706,902,1
2025-02-12,707,896,1
2025-02-12,707,899,1
2025-02-12,707,900,1
2025-02-12,708,896,1
2025-02-12,708,897,1
2025-02-12,708,898,1
2025-02-12,708,900,1
2025-02-12,708,902,1
2025-02-12,708,905,1
2025-02-12,708,906,1
2025-02-12,709,898,1
2025-02-12,709,901,1
2025-02-12,710,897,1
2025-02-12,710,900,1
2025-02-12,710,905,1
2025-02-12,710,906,1
2025-02-12,710,907,1
2025-02-12,710,908,1
2025-02-12,711,901,1
2025-02-12,711,907,1
2025-02-12,711,910,1
2025-02-12,712,900,1
2025-02-12,712,902,1
2025-02-12,712,903,1
2025-02-12,712,905,1
2025-02-12,712,907,1
2025-02-12,712,908,1
2025-02-12,712,909,1
2025-02-12,713,904,1
2025-02-12,713,905,1
2025-02-12,713,910,1
2025-02-12,714,905,1
2025-02-12,714,909,1
2025-02-12,714,913,1
2025-02-12,714,915,1
2025-02-12,714,916,1
2025-02-12,714,917,1
2025-02-12,714,918,1
2025-02-12,715,907,1
2025-02-12,715,909,1
2025-02-12,715,914,1
2025-02-12,716,912,1
2025-02-12,716,914,1
2025-02-12,716,919,1
2025-02-12,717,905,1
2025-02-12,717,907,1
2025-02-12,717,908,1
2025-02-12,717,910,1
2025-02-12,717,913,1
2025-02-12,717,914,1
2025-02-12,717,917,1
2025-02-12,718,911,1
2025-02-12,718,913,1
2025-02-12,718,918,1
2025-02-12,719,911,1
2025-02-12,719,912,1
2025-02-12,719,917,1
2025-02-12,719,921,1
2025-02-12,719,922,1
2025-02-12,720,914,1
2025-02-12,720,918,1
2025-02-12,720,921,1
2025-02-12,721,917,1
2025-02-12,721,918,1
2025-02-12,721,919,1
2025-02-12,721,920,1
2025-02-12,722,917,1
2025-02-12,722,922,1
2025-02-12,722,924,1
2025-02-12,723,920,1
2025-02-12,723,924,1
2025-02-12,724,917,1
2025-02-12,724,922,1
2025-02-12,724,923,1
2025-02-12,725,919,1
2025-02-12,725,920,1
2025-02-12,725,922,1
2025-02-12,725,923,1
2025-02-12,725,938,1
2025-02-12,726,922,1
2025-02-12,727,923,1
2025-02-12,730,924,1
2025-02-12,730,925,1
2025-02-12,731,924,1
2025-02-12,731,926,1
2025-02-12,731,928,1
2025-02-12,732,925,1
2025-02-12,732,929,1
2025-02-12,733,925,1
2025-02-12,733,939,1
2025-02-12,733,942,1
2025-02-12,733,943,1
2025-02-12,734,929,1
2025-02-12,734,934,1
2025-02-12,734,940,1
2025-02-12,734,943,1
2025-02-12,734,944,1
2025-02-12,734,955,1
2025-02-12,734,958,1
2025-02-12,735,937,1
2025-02-12,735,939,1
2025-02-12,735,940,1
2025-02-12,735,941,1
2025-02-12,735,945,1
2025-02-12,735,946,1
2025-02-12,735,947,1
2025-02-12,735,950,1
2025-02-12,735,954,1
2025-02-12,735,955,1
2025-02-12,735,958,1
2025-02-12,736,947,1
2025-02-12,736,948,1
2025-02-12,736,950,1
2025-02-12,736,951,1
2025-02-12,736,954,1
2025-02-12,736,955,1
2025-02-12,736,956,1
2025-02-12,736,959,1
2025-02-12,737,932,1
2025-02-12,737,940,1
2025-02-12,737,941,1
2025-02-12,737,942,1
2025-02-12,737,945,1
2025-02-12,737,946,1
2025-02-12,737,950,1
2025-02-12,737,954,1
2025-02-12,737,955,1
2025-02-12,737,957,1
2025-02-12,737,958,1
2025-02-12,738,937,1
2025-02-12,738,942,1
2025-02-12,738,947,1
2025-02-12,738,954,1
2025-02-12,738,955,1
2025-02-12,738,956,1
2025-02-12,739,944,1
2025-02-12,739,946,1
2025-02-12,739,949,1
2025-02-12,739,950,1
2025-02-12,739,951,1
2025-02-12,739,954,1
2025-02-12,739,957,1
2025-02-12,740,939,1
2025-02-12,740,941,1
2025-02-12,740,942,1
2025-02-12,740,948,1
2025-02-12,740,949,1
2025-02-12,740,951,1
2025-02-12,740,953,1
2025-02-12,740,954,1
2025-02-12,740,955,1
2025-02-12,740,956,1
2025-02-12,740,958,1
2025-02-12,740,959,1
2025-02-12,741,944,1
2025-02-12,741,946,1
2025-02-12,741,948,1
2025-02-12,741,952,1
2025-02-12,741,955,1
2025-02-12,742,944,1
2025-02-12,742,945,1
2025-02-12,742,948,1
2025-02-12,742,953,1
2025-02-12,742,954,1
2025-02-12,742,955,1
2025-02-12,742,956,1
2025-02-12,742,957,1
2025-02-12,742,959,1
2025-02-12,743,949,1
2025-02-12,743,951,1
2025-02-12,743,954,1
2025-02-12,743,955,1
2025-02-12,743,956,1
2025-02-12,744,950,1
2025-02-12,744,951,1
2025-02-12,744,954,1
2025-02-12,744,955,1
2025-02-12,745,952,1
2025-02-12,745,953,1
2025-02-12,745,955,1
2025-02-12,745,956,1
2025-02-12,746,950,1
2025-02-12,746,954,1
2025-02-12,747,950,1
2025-02-12,747,951,1
2025-02-12,748,950,1
2025-02-12,748,951,1
2025-02-12,748,952,1
2025-02-12,748,953,1
2025-02-12,749,950,1
2025-02-12,749,952,1
2025-02-12,750,952,1
2025-02-12,750,953,1
2025-02-12,758,944,1
2025-02-12,759,946,1
2025-02-12,759,956,1
2025-02-12,760,946,1
2025-02-12,760,947,1
2025-02-12,705,989,0
2025-02-12,709,1002,0
2025-02-12,715,995,0
2025-02-12,728,997,0
2025-02-12,731,1019,0
2025-02-12,732,973,0
2025-02-12,732,1014,0
2025-02-12,734,963,0
2025-02-12,736,1008,0
2025-02-12,736,1019,0
2025-02-12,742,960,1
2025-02-12,742,973,0
2025-02-12,748,963,0
2025-02-12,752,995,0
2025-02-12,755,988,0
2025-02-12,757,981,0
2025-02-12,759,1023,0
2025-02-12,764,986,0
2025-02-12,704,1041,0
2025-02-12,705,1083,0
2025-02-12,707,1031,0
2025-02-12,723,1037,0
2025-02-12,726,1066,0
2025-02-12,727,1039,0
2025-02-12,720,1096,0
2025-02-12,742,1089,0
2025-02-12,750,1097,0
2025-02-12,768,1011,0
2025-02-12,768,1014,0
2025-02-12,776,1006,0
2025-02-12,780,979,1
2025-02-12,782,979,1
2025-02-12,784,981,1
2025-02-12,788,993,0
2025-02-12,790,1016,0
2025-02-12,793,1011,0
2025-02-12,795,1017,0
2025-02-12,800,1011,0
2025-02-12,802,1009,0
2025-02-12,803,1023,0
2025-02-12,769,1057,0
2025-02-12,779,1038,0
2025-02-12,780,1049,0
2025-02-12,782,1040,0
2025-02-12,785,1051,0
2025-02-12,792,1058,0
2025-02-12,792,1067,0
2025-02-12,794,1085,0
2025-02-12,795,1034,0
2025-02-12,815,1050,0
2025-02-12,822,1052,1
2025-02-12,823,1044,1
2025-02-12,823,1071,1
2025-02-12,824,1043,1
2025-02-12,824,1044,1
2025-02-12,824,1051,1
2025-02-12,824,1054,1
2025-02-12,825,1052,1
2025-02-12,825,1054,1
2025-02-12,825,1055,1
2025-02-12,826,1046,1
2025-02-12,826,1054,1
2025-02-12,826,1056,1
2025-02-12,826,1058,1
2025-02-12,827,1052,1
2025-02-12,827,1055,1
2025-02-12,827,1060,1
2025-02-12,829,1063,0
2025-02-12,769,1098,0
2025-02-12,771,1093,0
2025-02-12,777,1117,1
2025-02-12,779,1117,1
2025-02-22,59,312,0
2025-02-22,48,333,0
2025-02-22,55,322,0
2025-02-22,60,357,0
2025-02-22,85,307,0
2025-02-22,102,315,0
2025-02-22,68,336,0
2025-02-22,71,327,0
2025-02-22,71,381,0
2025-02-22,81,337,0
2025-02-22,85,351,0
2025-02-22,95,379,0
2025-02-22,100,322,0
2025-02-22,100,349,0
2025-02-22,104,355,0
2025-02-22,106,342,0
2025-02-22,110,368,0
2025-02-22,115,361,0
2025-02-22,115,372,0
2025-02-22,118,326,0
2025-02-22,127,367,0
2025-02-22,92,386,0
2025-02-22,93,420,0
2025-02-22,94,400,0
2025-02-22,97,404,0
2025-02-22,106,389,0
2025-02-22,108,417,0
2025-02-22,120,400,0
2025-02-22,102,481,0
2025-02-22,103,450,0
2025-02-22,126,515,0
2025-02-22,127,637,0
2025-02-22,77,672,0
2025-02-22,81,676,0
2025-02-22,90,684,0
2025-02-22,91,664,0
2025-02-22,92,691,0
2025-02-22,97,700,0
2025-02-22,99,667,0
2025-02-22,114,694,0
2025-02-22,74,705,0
2025-02-22,104,710,0
2025-02-22,129,365,0
2025-02-22,132,379,0
2025-02-22,140,359,0
2025-02-22,166,374,0
2025-02-22,171,381,0
2025-02-22,136,413,0
2025-02-22,143,385,0
2025-02-22,144,388,0
2025-02-22,153,388,0
2025-02-22,154,447,0
2025-02-22,155,404,0
2025-02-22,157,424,0
2025-02-22,164,436,0
2025-02-22,164,439,0
2025-02-22,128,486,0
2025-02-22,130,480,0
2025-02-22,132,502,0
2025-02-22,133,485,0
2025-02-22,136,454,0
2025-02-22,148,494,0
2025-02-22,157,449,0
2025-02-22,173,487,0
2025-02-22,176,461,0
2025-02-22,179,472,0
2025-02-22,146,526,0
2025-02-22,147,518,0
2025-02-22,147,532,0
2025-02-22,157,559,0
2025-02-22,169,543,0
2025-02-22,173,551,0
2025-02-22,179,536,0
2025-02-22,180,515,0
2025-02-22,191,565,0
2025-02-22,151,631,0
2025-02-22,152,586,0
2025-02-22,162,586,0
2025-02-22,174,605,0
2025-02-22,181,621,0
2025-02-22,182,635,0
2025-02-22,185,630,0
2025-02-22,191,606,0
2025-02-22,139,648,0
2025-02-22,148,673,0
2025-02-22,157,641,0
2025-02-22,162,644,0
2025-02-22,165,665,0
2025-02-22,170,650,0
2025-02-22,172,646,0
2025-02-22,174,680,0
2025-02-22,183,663,0
2025-02-22,191,661,0
2025-02-22,130,707,0
2025-02-22,137,716,0
2025-02-22,191,732,0
2025-02-22,207,386,0
2025-02-22,210,390,0
2025-02-22,211,434,0
2025-02-22,215,442,0
2025-02-22,217,399,0
2025-02-22,231,394,0
2025-02-22,202,495,0
2025-02-22,213,498,0
2025-02-22,225,507,0
2025-02-22,197,572,0
2025-02-22,198,548,0
2025-02-22,210,515,0
2025-02-22,211,522,0
2025-02-22,211,540,0
2025-02-22,220,535,0
